Date,Open,High,Low,Close,adj_close,Volume
1/24/1996,1.147321,1.151786,1.133929,1.151786,0.765068,163973600
1/25/1996,1.133929,1.142857,1.075893,1.080357,0.717622,111300000
1/26/1996,1.084821,1.116071,1.022321,1.09375,0.726518,183937600
1/29/1996,1.035714,1.0625,1.026786,1.040179,0.690933,83148800
1/30/1996,0.964286,1.004464,0.959261,0.975446,0.647935,155710800
1/31/1996,0.991071,1,0.977679,0.986607,0.655349,82014800
2/1/1996,0.982143,1.013393,0.982143,1.013393,0.673141,83260800
2/2/1996,1.03125,1.058036,1.026786,1.044643,0.693899,138994800
2/5/1996,1.060268,1.0625,1.035714,1.044643,0.693899,79682400
2/6/1996,1.044643,1.071429,1.044643,1.058036,0.702795,56554400
2/7/1996,1.0625,1.0625,0.991071,1.008929,0.670176,90081600
2/8/1996,0.982143,1.004464,0.982143,0.995536,0.66128,65791600
2/9/1996,0.995536,1.017857,0.986607,0.991071,0.658314,51422000
2/12/1996,1.004464,1.017857,1,1.013393,0.673141,48568800
2/13/1996,1,1.03125,0.995536,1.004464,0.66721,57125600
2/14/1996,1.008929,1.008929,0.979911,0.986607,0.655349,40796000
2/15/1996,0.986607,1.004464,0.977679,1,0.664245,30520000
2/16/1996,1.004464,1.013393,0.982143,0.982143,0.652383,39110400
2/20/1996,1,1.053571,1,1.035714,0.687968,94228400
2/21/1996,1.049107,1.0625,1.040179,1.058036,0.702795,55459600
2/22/1996,1.071429,1.075893,1.058036,1.066964,0.708726,46046000
2/23/1996,1.066964,1.080357,1.058036,1.066964,0.708726,43321600
2/26/1996,1.071429,1.075893,1.053571,1.053571,0.69983,29570800
2/27/1996,1.066964,1.066964,1.017857,1.022321,0.679072,37290400
2/28/1996,1.03125,1.03125,0.986607,0.991071,0.658314,46978400
2/29/1996,0.982143,0.991071,0.973214,0.982143,0.652383,28221200
3/1/1996,0.986607,0.986607,0.950893,0.959821,0.637556,57783600
3/4/1996,0.973214,0.977679,0.9375,0.9375,0.62273,46888800
3/5/1996,0.946429,0.955357,0.9375,0.950893,0.631626,29610000
3/6/1996,0.955357,0.959821,0.933036,0.935268,0.621247,24763200
3/7/1996,0.9375,0.941964,0.90625,0.921875,0.612351,65016000
3/8/1996,0.919643,0.9375,0.892857,0.928571,0.616799,37251200
3/11/1996,0.9375,0.941964,0.919643,0.924107,0.613834,31752000
3/12/1996,0.928571,0.941964,0.915179,0.921875,0.612351,24038000
3/13/1996,0.924107,0.933036,0.915179,0.919643,0.610868,24920000
3/14/1996,0.924107,0.924107,0.910714,0.915179,0.607903,23340800
3/15/1996,0.928571,0.928571,0.910714,0.924107,0.613834,25345600
3/18/1996,0.926339,0.933036,0.919643,0.933036,0.619764,27283200
3/19/1996,0.941964,0.946429,0.915179,0.919643,0.610868,31091200
3/20/1996,0.919643,0.919643,0.897321,0.901786,0.599007,28996800
3/21/1996,0.910714,0.910714,0.892857,0.897321,0.596041,27496000
3/22/1996,0.901786,0.90625,0.888393,0.90625,0.601972,26891200
3/25/1996,0.910714,0.919643,0.857143,0.857143,0.569353,41092800
3/26/1996,0.857143,0.875,0.84375,0.852679,0.566387,40199600
3/27/1996,0.830357,0.901786,0.821429,0.901786,0.599007,107324000
3/28/1996,0.883929,0.915179,0.861607,0.863839,0.573801,73973200
3/29/1996,0.866071,0.883929,0.848214,0.877232,0.582697,41630400
4/1/1996,0.897321,0.924107,0.875557,0.910714,0.604938,39659200
4/2/1996,0.915179,0.915179,0.888393,0.892857,0.593076,25359600
4/3/1996,0.897321,0.897321,0.868861,0.877232,0.582697,18060000
4/4/1996,0.879464,0.879464,0.857143,0.861607,0.572318,21512400
4/8/1996,0.852679,0.875,0.848214,0.870536,0.578249,42207200
4/9/1996,0.888393,0.946429,0.870536,0.928571,0.616799,58769200
4/10/1996,0.933036,0.946429,0.924107,0.928571,0.616799,43691200
4/11/1996,0.933036,0.9375,0.910714,0.919643,0.610868,24567200
4/12/1996,0.924107,0.924107,0.90625,0.910714,0.604938,20358800
4/15/1996,0.910714,0.919643,0.892857,0.919643,0.610868,38519600
4/16/1996,0.924107,0.928571,0.915179,0.924107,0.613834,25354000
4/17/1996,0.924107,0.928571,0.897321,0.901786,0.599007,21352800
4/18/1996,0.90625,0.906807,0.866071,0.883929,0.587145,54311600
4/19/1996,0.879464,0.897321,0.879464,0.895089,0.594559,25449200
4/22/1996,0.901786,0.910714,0.888393,0.897321,0.596041,27778800
4/23/1996,0.897321,0.901786,0.879464,0.883929,0.587145,42487200
4/24/1996,0.879464,0.883929,0.863839,0.866071,0.575284,32085200
4/25/1996,0.870536,0.888393,0.861607,0.888393,0.590111,43601600
4/26/1996,0.892857,0.897321,0.879464,0.883929,0.587145,47216400
4/29/1996,0.892857,0.892857,0.875,0.883929,0.587145,30262400
4/30/1996,0.888393,0.888393,0.861607,0.870536,0.578249,34165600
5/1/1996,0.870536,0.883929,0.861607,0.870536,0.578249,28176400
5/2/1996,0.875,0.875,0.839286,0.848214,0.563422,47076400
5/3/1996,0.861607,0.861607,0.839286,0.852679,0.566387,27115200
5/6/1996,0.888393,0.924107,0.883929,0.915179,0.607903,72371600
5/7/1996,0.941964,0.977679,0.9375,0.959821,0.637556,88384800
5/8/1996,0.973214,0.973214,0.915179,0.955357,0.634591,46698400
5/9/1996,0.941964,0.946429,0.919643,0.933036,0.619764,24519600
5/10/1996,0.9375,0.977679,0.928571,0.973214,0.646453,27647200
5/13/1996,0.96875,0.986607,0.950893,0.966518,0.642005,46754400
5/14/1996,0.991071,1,0.982143,0.982143,0.652383,49406000
5/15/1996,0.995536,1.03125,0.991071,1.017857,0.676107,73091200
5/16/1996,1.008929,1.022321,0.995536,1.013393,0.673141,32519200
5/17/1996,1.013393,1.013393,0.982143,0.986607,0.655349,30825200
5/20/1996,0.995536,1.004464,0.986607,0.997768,0.662762,21128800
5/21/1996,1,1.004464,0.96875,0.96875,0.643487,28596400
5/22/1996,0.977679,0.977679,0.919643,0.930804,0.618282,50470000
5/23/1996,0.933036,0.950893,0.919643,0.9375,0.62273,31012800
5/24/1996,0.9375,0.959821,0.933036,0.955357,0.634591,28310800
5/28/1996,0.955357,0.973214,0.941964,0.941964,0.625695,25463200
5/29/1996,0.9375,0.9375,0.883929,0.888393,0.590111,54880000
5/30/1996,0.888393,0.919643,0.883929,0.910714,0.604938,25866400
5/31/1996,0.915179,0.950893,0.910714,0.933036,0.619764,40661600
6/3/1996,0.924107,0.928571,0.883929,0.883929,0.587145,31365600
6/4/1996,0.857143,0.870536,0.852679,0.863839,0.573801,190559600
6/5/1996,0.90625,0.910714,0.866071,0.897321,0.596041,127526000
6/6/1996,0.892857,0.901786,0.861607,0.866071,0.575284,90524000
6/7/1996,0.857143,0.870536,0.839286,0.870536,0.578249,66942400
6/10/1996,0.870536,0.875,0.857143,0.861607,0.572318,26591600
6/11/1996,0.866071,0.866071,0.857143,0.857143,0.569353,38264800
6/12/1996,0.875,0.875,0.857143,0.866071,0.575284,37979200
6/13/1996,0.870536,0.890064,0.857143,0.879464,0.58418,47854800
6/14/1996,0.883929,0.883929,0.852679,0.854911,0.56787,36240400
6/17/1996,0.861607,0.861607,0.84375,0.84375,0.560457,28232400
6/18/1996,0.84375,0.848214,0.808036,0.8125,0.539699,55806800
6/19/1996,0.825893,0.834821,0.808036,0.825893,0.548595,33616800
6/20/1996,0.834821,0.834821,0.803571,0.8125,0.539699,36772400
6/21/1996,0.816964,0.816964,0.799107,0.808036,0.536734,40462800
6/24/1996,0.808036,0.808036,0.790179,0.794643,0.527838,30690800
6/25/1996,0.790179,0.794643,0.727679,0.736607,0.489288,61740000
6/26/1996,0.736607,0.741071,0.700893,0.709821,0.471495,101082800
6/27/1996,0.714286,0.75,0.705357,0.736607,0.489288,57310400
6/28/1996,0.745536,0.75,0.736607,0.75,0.498184,28921200
7/1/1996,0.754464,0.767857,0.75,0.767857,0.510045,32995200
7/2/1996,0.763393,0.767857,0.75,0.75,0.498184,22251600
7/3/1996,0.727679,0.727679,0.691964,0.691964,0.459634,72153200
7/5/1996,0.691964,0.705357,0.6875,0.696429,0.462599,26538400
7/8/1996,0.700893,0.709821,0.678571,0.683036,0.453703,47227600
7/9/1996,0.696429,0.700893,0.678571,0.678571,0.450738,46956000
7/10/1996,0.683036,0.696429,0.669643,0.669643,0.444807,42347200
7/11/1996,0.669643,0.674107,0.620536,0.638393,0.424049,72788800
7/12/1996,0.65625,0.65625,0.616071,0.645089,0.428497,67247600
7/15/1996,0.647321,0.647321,0.611607,0.613839,0.40774,33306000
7/16/1996,0.620536,0.620536,0.571429,0.602679,0.400326,72304400
7/17/1996,0.620536,0.625,0.59375,0.602679,0.400326,58399600
7/18/1996,0.767857,0.776786,0.727118,0.745536,0.495218,224263200
7/19/1996,0.745536,0.75,0.741071,0.741071,0.492253,66494400
7/22/1996,0.745536,0.745536,0.714286,0.723214,0.480392,38052000
7/23/1996,0.732143,0.736607,0.723214,0.732143,0.486322,32530400
7/24/1996,0.714286,0.75,0.709821,0.743304,0.493736,66018400
7/25/1996,0.754464,0.763393,0.741071,0.75,0.498184,28607600
7/26/1996,0.767857,0.785714,0.754464,0.785714,0.521907,30920400
7/29/1996,0.785714,0.803571,0.776786,0.794643,0.527838,48924400
7/30/1996,0.808036,0.8125,0.758929,0.763393,0.50708,47350800
7/31/1996,0.758929,0.785714,0.758929,0.785714,0.521907,23195200
8/1/1996,0.785714,0.785714,0.754464,0.758929,0.504115,27540800
8/2/1996,0.772321,0.785714,0.758929,0.772321,0.513011,31987200
8/5/1996,0.772321,0.78125,0.745536,0.75,0.498184,25253200
8/6/1996,0.75,0.767857,0.741071,0.767857,0.510045,23396800
8/7/1996,0.776786,0.808036,0.772321,0.799107,0.530803,62115200
8/8/1996,0.799107,0.799107,0.78125,0.790179,0.524872,25379200
8/9/1996,0.794643,0.834821,0.790179,0.825893,0.548595,57696800
8/12/1996,0.834821,0.84375,0.799107,0.821429,0.54563,37836400
8/13/1996,0.816964,0.825893,0.799107,0.803571,0.533768,25877600
8/14/1996,0.808036,0.821429,0.808036,0.8125,0.539699,17964800
8/15/1996,0.808036,0.8125,0.794643,0.794643,0.527838,26905200
8/16/1996,0.808036,0.808036,0.790179,0.803571,0.533768,35439600
8/19/1996,0.799107,0.84375,0.799107,0.84375,0.560457,56579600
8/20/1996,0.852679,0.852679,0.834821,0.839286,0.557491,52939600
8/21/1996,0.839286,0.84375,0.816964,0.821429,0.54563,28336000
8/22/1996,0.821429,0.830357,0.816964,0.830357,0.55156,21921200
8/23/1996,0.821429,0.857143,0.821429,0.852679,0.566387,50864800
8/26/1996,0.852679,0.861607,0.839286,0.861607,0.572318,22419600
8/27/1996,0.861607,0.892857,0.857143,0.887832,0.589738,72326800
8/28/1996,0.888393,0.892857,0.875,0.888393,0.590111,40899600
8/29/1996,0.888393,0.888393,0.870536,0.875,0.581214,26731600
8/30/1996,0.883929,0.883929,0.866071,0.866071,0.575284,26432000
9/3/1996,0.861607,0.870536,0.852679,0.861607,0.572318,17074400
9/4/1996,0.852679,0.879464,0.852679,0.861607,0.572318,25362400
9/5/1996,0.839286,0.848214,0.816964,0.816964,0.542664,69896400
9/6/1996,0.825893,0.830357,0.808036,0.821429,0.54563,60208400
9/9/1996,0.808036,0.8125,0.78125,0.785714,0.521907,37060800
9/10/1996,0.790179,0.790179,0.767857,0.767857,0.510045,38928400
9/11/1996,0.767857,0.776786,0.75,0.754464,0.501149,36800400
9/12/1996,0.75,0.754464,0.723214,0.727679,0.483357,65228800
9/13/1996,0.727679,0.758929,0.727679,0.75,0.498184,41652800
9/16/1996,0.767857,0.821429,0.763393,0.799107,0.530803,61163200
9/17/1996,0.816964,0.825893,0.803571,0.821429,0.54563,52292800
9/18/1996,0.821429,0.861607,0.816964,0.839286,0.557491,88340000
9/19/1996,0.84375,0.84375,0.834821,0.834821,0.554526,29867600
9/20/1996,0.834821,0.839286,0.8125,0.816964,0.542664,37287600
9/23/1996,0.816964,0.816964,0.799107,0.799107,0.530803,11440800
9/24/1996,0.799107,0.816964,0.799107,0.803571,0.533768,35946400
9/25/1996,0.803571,0.808036,0.785714,0.799107,0.530803,27260800
9/26/1996,0.799107,0.803571,0.794643,0.799107,0.530803,25821600
9/27/1996,0.794643,0.799107,0.790179,0.796875,0.52932,20392400
9/30/1996,0.790179,0.799107,0.790179,0.792411,0.526355,21361200
10/1/1996,0.785714,0.883929,0.785714,0.879464,0.58418,134811600
10/2/1996,0.84375,0.879464,0.825893,0.84375,0.560457,69204800
10/3/1996,0.84375,0.848214,0.799107,0.799107,0.530803,56929600
10/4/1996,0.816964,0.825893,0.790179,0.814732,0.541182,33364800
10/7/1996,0.821429,0.834821,0.816964,0.825893,0.548595,23928800
10/8/1996,0.839286,0.866071,0.830357,0.830357,0.55156,47608400
10/9/1996,0.834821,0.84375,0.816964,0.821429,0.54563,21302400
10/10/1996,0.852679,0.875,0.848214,0.863839,0.573801,69174000
10/11/1996,0.870536,0.879464,0.857143,0.866071,0.575284,30172800
10/14/1996,0.875,0.90625,0.866071,0.901786,0.599007,67421200
10/15/1996,0.919643,0.924107,0.892857,0.901786,0.599007,90764800
10/16/1996,0.901786,0.933036,0.879464,0.919643,0.610868,83686400
10/17/1996,0.982143,0.991071,0.941964,0.941964,0.625695,256656400
10/18/1996,0.946429,0.950893,0.928571,0.948661,0.630143,95664800
10/21/1996,0.946429,0.950893,0.910714,0.915179,0.607903,46902800
10/22/1996,0.915179,0.915179,0.866071,0.888393,0.590111,53429600
10/23/1996,0.883929,0.901786,0.870536,0.883929,0.587145,40014800
10/24/1996,0.892857,0.892857,0.875,0.883929,0.587145,21092400
10/25/1996,0.888393,0.892857,0.875,0.875,0.581214,19390000
10/28/1996,0.897321,0.897321,0.875,0.875,0.581214,29999200
10/29/1996,0.879464,0.883929,0.825893,0.830357,0.55156,49907200
10/30/1996,0.839286,0.857143,0.816964,0.816964,0.542664,64262800
10/31/1996,0.830357,0.834821,0.794643,0.821429,0.54563,48554800
11/1/1996,0.834821,0.866071,0.825893,0.866071,0.575284,52833200
11/4/1996,0.870536,0.875,0.848214,0.870536,0.578249,22817200
11/5/1996,0.875,0.924107,0.875,0.910714,0.604938,94528000
11/6/1996,0.915179,0.919643,0.888393,0.910714,0.604938,45077200
11/7/1996,0.90625,0.928571,0.901786,0.924107,0.613834,38768800
11/8/1996,0.924107,0.9375,0.919643,0.9375,0.62273,47177200
11/11/1996,0.941964,0.941964,0.924107,0.928571,0.616799,23133600
11/12/1996,0.933036,0.9375,0.897321,0.901786,0.599007,35739200
11/13/1996,0.90625,0.924107,0.892857,0.912946,0.60642,20902000
11/14/1996,0.910714,0.919643,0.90625,0.915179,0.607903,12132400
11/15/1996,0.924107,0.928571,0.892857,0.892857,0.593076,32678800
11/18/1996,0.892857,0.897321,0.875,0.883929,0.587145,38208800
11/19/1996,0.888393,0.897321,0.879464,0.888393,0.590111,31108000
11/20/1996,0.888393,0.90625,0.888393,0.892857,0.593076,25774000
11/21/1996,0.888393,0.892857,0.870536,0.875,0.581214,17651200
11/22/1996,0.875,0.901786,0.875,0.901786,0.599007,25995200
11/25/1996,0.90625,0.910714,0.892857,0.892857,0.593076,19737200
11/26/1996,0.888393,0.892857,0.857143,0.866071,0.575284,28246400
11/27/1996,0.861607,0.879464,0.861607,0.875,0.581214,22260000
11/29/1996,0.875,0.879464,0.857143,0.861607,0.572318,10572800
12/2/1996,0.861607,0.897321,0.852679,0.897321,0.596041,43744400
12/3/1996,0.901786,0.910714,0.892857,0.897321,0.596041,68882800
12/4/1996,0.897321,0.90625,0.888393,0.892857,0.593076,47706400
12/5/1996,0.892857,0.901786,0.892857,0.892857,0.593076,35534800
12/6/1996,0.870536,0.90625,0.857143,0.897321,0.596041,57346800
12/9/1996,0.901786,0.90625,0.886161,0.892857,0.593076,39662000
12/10/1996,0.888393,0.892857,0.866071,0.875,0.581214,46071200
12/11/1996,0.848214,0.866071,0.848214,0.857143,0.569353,40840800
12/12/1996,0.861607,0.866071,0.852679,0.852679,0.566387,21750400
12/13/1996,0.848214,0.852679,0.830357,0.830357,0.55156,22274000
12/16/1996,0.839286,0.839286,0.803571,0.808036,0.536734,37310000
12/17/1996,0.799107,0.803571,0.794643,0.803571,0.533768,39312000
12/18/1996,0.8125,0.825893,0.808036,0.825893,0.548595,51268000
12/19/1996,0.821429,0.830357,0.794643,0.794643,0.527838,34221600
12/20/1996,0.803571,0.84375,0.763393,0.839286,0.557491,136609200
12/23/1996,0.857143,0.866071,0.830357,0.830357,0.55156,83076000
12/24/1996,0.830357,0.834821,0.816964,0.825893,0.548595,14403200
12/26/1996,0.830357,0.830357,0.816964,0.821429,0.54563,21221200
12/27/1996,0.816964,0.848214,0.816964,0.825893,0.548595,34249600
12/30/1996,0.825893,0.830357,0.776786,0.776786,0.515976,65450000
12/31/1996,0.763393,0.767857,0.741071,0.745536,0.495218,95936400
1/2/1997,0.754464,0.758929,0.741071,0.75,0.498184,35778400
1/3/1997,0.754464,0.794643,0.75,0.776786,0.515976,29929200
1/6/1997,0.629464,0.655132,0.616071,0.638393,0.424049,470708000
1/7/1997,0.647321,0.651786,0.625,0.625,0.415153,244232800
1/8/1997,0.651786,0.65625,0.620536,0.629464,0.418119,275032800
1/9/1997,0.633929,0.638393,0.625,0.633929,0.421084,111664000
1/10/1997,0.629464,0.651786,0.629464,0.651786,0.432945,88429600
1/13/1997,0.660714,0.660714,0.647321,0.647321,0.42998,76437200
1/14/1997,0.65625,0.65625,0.633929,0.638393,0.424049,63943600
1/15/1997,0.642857,0.642857,0.611607,0.616071,0.409222,108273200
1/16/1997,0.611607,0.611607,0.59375,0.598214,0.397361,167826400
1/17/1997,0.598214,0.611607,0.59375,0.598214,0.397361,81286800
1/20/1997,0.602679,0.611607,0.598214,0.604911,0.401809,72906400
1/21/1997,0.607143,0.616071,0.602679,0.616071,0.409222,71206800
1/22/1997,0.620536,0.625,0.607143,0.613839,0.40774,51405200
1/23/1997,0.616071,0.620536,0.611607,0.616071,0.409222,43086400
1/24/1997,0.616071,0.616071,0.602679,0.602679,0.400326,47070800
1/27/1997,0.611607,0.616071,0.59375,0.59375,0.394396,53510800
1/28/1997,0.607143,0.607143,0.589286,0.59375,0.394396,52640000
1/29/1997,0.59375,0.598214,0.589286,0.59375,0.394396,37926000
1/30/1997,0.598214,0.598214,0.589286,0.598214,0.397361,34983200
1/31/1997,0.59375,0.59375,0.589286,0.59375,0.394396,49907200
2/3/1997,0.602679,0.607143,0.580357,0.582589,0.386982,92027600
2/4/1997,0.580357,0.584821,0.540179,0.549107,0.364742,178161200
2/5/1997,0.544643,0.558036,0.544643,0.544643,0.361776,98621600
2/6/1997,0.544643,0.575893,0.544643,0.571429,0.379569,99876000
2/7/1997,0.589286,0.589286,0.5625,0.564732,0.375121,58816800
2/10/1997,0.575893,0.575893,0.558036,0.558036,0.370672,46351200
2/11/1997,0.566964,0.571429,0.553571,0.560268,0.372155,35019600
2/12/1997,0.5625,0.566964,0.553571,0.5625,0.373638,44066400
2/13/1997,0.5625,0.575893,0.553571,0.575893,0.382534,48958000
2/14/1997,0.580357,0.584821,0.571429,0.582589,0.386982,59312400
2/18/1997,0.59375,0.638393,0.580357,0.638393,0.424049,92069600
2/19/1997,0.638393,0.638393,0.611607,0.629464,0.418119,60323200
2/20/1997,0.629464,0.629464,0.607143,0.607143,0.403292,31236800
2/21/1997,0.602679,0.607143,0.571429,0.584821,0.388465,52771600
2/24/1997,0.580357,0.602679,0.580357,0.59375,0.394396,29397200
2/25/1997,0.607143,0.620536,0.602679,0.602679,0.400326,34521200
2/26/1997,0.607143,0.611607,0.598214,0.611607,0.406257,25793600
2/27/1997,0.607143,0.611607,0.598214,0.607143,0.403292,25748800
2/28/1997,0.602679,0.602679,0.580357,0.580357,0.385499,30469600
3/3/1997,0.589286,0.589286,0.571429,0.575893,0.382534,32614400
3/4/1997,0.580357,0.589286,0.571429,0.589286,0.39143,25799200
3/5/1997,0.59375,0.607143,0.589286,0.607143,0.403292,24040800
3/6/1997,0.607143,0.607143,0.589286,0.59375,0.394396,29072400
3/7/1997,0.598214,0.598214,0.584821,0.589286,0.39143,17654000
3/10/1997,0.59375,0.598214,0.587054,0.59375,0.394396,24796800
3/11/1997,0.59375,0.59375,0.571429,0.584821,0.388465,24626000
3/12/1997,0.580357,0.598214,0.575893,0.580357,0.385499,17749200
3/13/1997,0.584821,0.584821,0.575893,0.584821,0.388465,26272400
3/14/1997,0.584821,0.598214,0.580357,0.591518,0.392913,57604400
3/17/1997,0.580357,0.589286,0.571429,0.589286,0.39143,48188000
3/18/1997,0.584821,0.589286,0.575893,0.580357,0.385499,31768800
3/19/1997,0.584821,0.584821,0.566964,0.575893,0.382534,52057600
3/20/1997,0.571429,0.625,0.566964,0.616071,0.409222,79259600
3/21/1997,0.625,0.625,0.584821,0.59375,0.394396,34115200
3/24/1997,0.589286,0.59375,0.580357,0.589286,0.39143,17805200
3/25/1997,0.59375,0.59375,0.574218,0.589286,0.39143,28140000
3/26/1997,0.584821,0.602679,0.580357,0.598214,0.397361,26709200
3/27/1997,0.625,0.6875,0.616071,0.665179,0.441842,284726400
3/31/1997,0.665179,0.691964,0.616071,0.651786,0.432945,242561200
4/1/1997,0.629464,0.636161,0.620536,0.625,0.415153,55064800
4/2/1997,0.638393,0.645089,0.629464,0.642857,0.427015,55608000
4/3/1997,0.660714,0.683036,0.651786,0.674107,0.447772,137214000
4/4/1997,0.683036,0.700893,0.678571,0.6875,0.456668,118812400
4/7/1997,0.705357,0.709821,0.6875,0.696429,0.462599,63814800
4/8/1997,0.700893,0.700893,0.665179,0.683036,0.453703,48456800
4/9/1997,0.6875,0.6875,0.674107,0.678571,0.450738,61247200
4/10/1997,0.678571,0.683036,0.660714,0.674107,0.447772,29246000
4/11/1997,0.674107,0.674107,0.647321,0.651786,0.432945,19891200
4/14/1997,0.65625,0.674107,0.642857,0.669643,0.444807,28089600
4/15/1997,0.683036,0.6875,0.647321,0.658482,0.437393,34011600
4/16/1997,0.665179,0.678571,0.65625,0.662946,0.440359,21554400
4/17/1997,0.651786,0.683036,0.647321,0.678571,0.450738,54866000
4/18/1997,0.683036,0.683036,0.65625,0.65625,0.435911,35361200
4/21/1997,0.665179,0.665179,0.642857,0.642857,0.427015,22288000
4/22/1997,0.647321,0.660714,0.638393,0.660714,0.438876,23662800
4/23/1997,0.65625,0.660714,0.647321,0.647321,0.42998,13622000
4/24/1997,0.660714,0.660714,0.633929,0.638393,0.424049,18734800
4/25/1997,0.629464,0.638393,0.620536,0.625,0.415153,21845600
4/28/1997,0.633929,0.638393,0.625,0.629464,0.418119,11692800
4/29/1997,0.642857,0.642857,0.625,0.631696,0.419601,12938800
4/30/1997,0.607143,0.616071,0.598214,0.607143,0.403292,64408400
5/1/1997,0.602679,0.611607,0.598214,0.607143,0.403292,18085200
5/2/1997,0.607143,0.611607,0.598214,0.607143,0.403292,25496800
5/5/1997,0.607143,0.611607,0.598214,0.607143,0.403292,24623200
5/6/1997,0.607143,0.611607,0.598214,0.602679,0.400326,20787200
5/7/1997,0.602679,0.607143,0.584821,0.589286,0.39143,28554400
5/8/1997,0.59375,0.611607,0.589286,0.607143,0.403292,20734000
5/9/1997,0.607143,0.625,0.607143,0.609375,0.404774,47093200
5/12/1997,0.616071,0.629464,0.607143,0.627232,0.416636,41244000
5/13/1997,0.625,0.638393,0.607143,0.627232,0.416636,49254800
5/14/1997,0.638393,0.642857,0.625,0.631696,0.419601,33910800
5/15/1997,0.633929,0.642857,0.625,0.633929,0.421084,24752000
5/16/1997,0.625,0.629464,0.616071,0.616071,0.409222,23324000
5/19/1997,0.625,0.629464,0.607143,0.607143,0.403292,13064800
5/20/1997,0.607143,0.622768,0.598214,0.616071,0.409222,21207200
5/21/1997,0.611607,0.611607,0.589286,0.602679,0.400326,30562000
5/22/1997,0.598214,0.602679,0.589286,0.59375,0.394396,19191200
5/23/1997,0.59375,0.607143,0.59375,0.602679,0.400326,16758000
5/27/1997,0.598214,0.620536,0.598214,0.616071,0.409222,20521200
5/28/1997,0.620536,0.625,0.607143,0.607143,0.403292,21884800
5/29/1997,0.611607,0.611607,0.59375,0.59375,0.394396,27795600
5/30/1997,0.589286,0.607143,0.584821,0.59375,0.394396,44332400
6/2/1997,0.607143,0.607143,0.598214,0.604911,0.401809,10396400
6/3/1997,0.598214,0.604911,0.59375,0.595982,0.395878,16310000
6/4/1997,0.59375,0.598214,0.589286,0.59375,0.394396,20101200
6/5/1997,0.59375,0.611607,0.591518,0.595982,0.395878,16153200
6/6/1997,0.59375,0.598214,0.589286,0.598214,0.397361,13218800
6/9/1997,0.595982,0.604911,0.59375,0.59375,0.394396,18701200
6/10/1997,0.598214,0.598214,0.573661,0.580357,0.385499,34762000
6/11/1997,0.582589,0.587054,0.580357,0.582589,0.386982,26350800
6/12/1997,0.584821,0.584821,0.571429,0.573661,0.381051,19672800
6/13/1997,0.573661,0.575893,0.5625,0.564732,0.375121,33017600
6/16/1997,0.566964,0.566964,0.549107,0.553571,0.367707,33502000
6/17/1997,0.555804,0.589286,0.553571,0.583704,0.387722,35562800
6/18/1997,0.575893,0.580357,0.5625,0.569196,0.378086,27412000
6/19/1997,0.571429,0.571429,0.560268,0.5625,0.373638,30256800
6/20/1997,0.560268,0.5625,0.553571,0.555804,0.36919,27546400
6/23/1997,0.553571,0.558036,0.549107,0.549107,0.364742,24886400
6/24/1997,0.551339,0.555804,0.544643,0.546875,0.363259,27787200
6/25/1997,0.546875,0.549107,0.535714,0.540179,0.358811,49658000
6/26/1997,0.540179,0.540179,0.522321,0.524554,0.348432,95496800
6/27/1997,0.524554,0.529018,0.522321,0.524554,0.348432,39488400
6/30/1997,0.526786,0.526786,0.5,0.508929,0.338053,42795200
7/1/1997,0.497768,0.5,0.46875,0.470982,0.312848,112669200
7/2/1997,0.473214,0.477679,0.464286,0.466518,0.309882,62490400
7/3/1997,0.46875,0.495536,0.464286,0.488839,0.324709,46695600
7/7/1997,0.497768,0.508929,0.491071,0.493304,0.327674,47868800
7/8/1997,0.495536,0.5,0.488839,0.491071,0.326192,23923200
7/9/1997,0.493304,0.495536,0.486607,0.488839,0.324709,35504000
7/10/1997,0.459821,0.477679,0.455357,0.473214,0.31433,123127200
7/11/1997,0.477679,0.553571,0.475446,0.542411,0.360294,183736000
7/14/1997,0.544643,0.558036,0.53125,0.558036,0.370672,102751600
7/15/1997,0.5625,0.571429,0.558036,0.569196,0.378086,104588400
7/16/1997,0.564732,0.589286,0.558036,0.587054,0.389947,111563200
7/17/1997,0.607143,0.647321,0.587054,0.625,0.415153,186566800
7/18/1997,0.638393,0.640625,0.609375,0.619418,0.411445,79391200
7/21/1997,0.627232,0.631696,0.571429,0.577007,0.383274,88729200
7/22/1997,0.584821,0.595982,0.582589,0.591518,0.392913,57834000
7/23/1997,0.598214,0.602679,0.571429,0.575893,0.382534,35322000
7/24/1997,0.575893,0.575893,0.558036,0.564732,0.375121,33373200
7/25/1997,0.566964,0.591518,0.5625,0.580357,0.385499,54490800
7/28/1997,0.587054,0.589286,0.580357,0.587054,0.389947,27627600
7/29/1997,0.587054,0.59375,0.584821,0.589286,0.39143,17810800
7/30/1997,0.604911,0.631696,0.598214,0.620536,0.412188,93576000
7/31/1997,0.620536,0.633929,0.616071,0.625,0.415153,65954000
8/1/1997,0.629464,0.685268,0.627232,0.685268,0.455186,120478400
8/4/1997,0.685268,0.707589,0.685268,0.705357,0.46853,152829600
8/5/1997,0.712054,0.714286,0.695868,0.705357,0.46853,61782000
8/6/1997,0.901786,0.991071,0.892857,0.939732,0.624212,1047620000
8/7/1997,1.026786,1.055804,1.013393,1.042411,0.692416,938859600
